,sum,Price
2017-10-20,-0.3395956380807629,680935.0
2017-10-21,-0.3667249122543851,683720.0
2017-10-22,-0.3601394552791221,674718.0
2017-10-23,-0.3838389257220489,688504.0
2017-10-24,-0.3491396732149487,647263.0
2017-10-25,-0.35294174579235355,661909.0
2017-10-26,-0.3524658681712786,656882.0
2017-10-27,-0.3444924606326702,662773.0
2017-10-28,-0.3509474074553065,663574.0
2017-10-29,-0.3757024584827444,704915.0
2017-10-30,-0.3749260522431612,689863.0
2017-10-31,-0.3698919465323674,729017.0
2017-11-01,-0.3607983562815105,775693.0
2017-11-02,-0.35948024054003075,805927.0
2017-11-03,-0.3782820671642995,828976.0
2017-11-04,-0.3703400571565503,861002.0
2017-11-05,-0.3675585706841622,844983.0
2017-11-06,-0.3741753501024002,797783.0
2017-11-07,-0.3544489574527535,827687.0
2017-11-08,-0.3541474216208639,866073.0
2017-11-09,-0.35853522710241537,806632.0
2017-11-10,-0.3560029177244586,765882.0
2017-11-11,-0.3722611994056497,785832.0
2017-11-12,-0.37561726175972215,714078.0
2017-11-13,-0.3549219959372062,791935.0
2017-11-14,-0.3851611919364961,801679.0
2017-11-15,-0.3719779920403642,845315.0
2017-11-16,-0.3548435584111361,882779.0
2017-11-17,-0.36276315060864783,868099.0
2017-11-18,-0.38751064985343786,875394.0
2017-11-19,-0.3535991049822516,882652.0
2017-11-20,-0.35720238335266313,923098.0
2017-11-21,-0.37418839239105134,921410.0
2017-11-22,-0.3528205413450908,945425.0
2017-11-23,-0.3591425238117076,925468.0
2017-11-24,-0.3711075293017768,948234.0
2017-11-25,-0.367402318606991,988444.0
2017-11-26,-0.3466052517510065,1048567.0
2017-11-27,-0.3629491283469031,1093657.0
2017-11-28,-0.3758780408827856,1138710.0
2017-11-29,-0.3804532024465298,1117038.0
2017-11-30,-0.3932795791448821,1153536.0
2017-12-01,-0.3690799301954741,1234384.0
2017-12-02,-0.3724579056653984,1233381.0
2017-12-03,-0.3797360240179831,1264456.0
2017-12-04,-0.3778075594925376,1299437.0
2017-12-05,-0.3804629784176597,1225148.0
2017-12-06,-0.3696353602744805,1471159.0
2017-12-07,-0.3783122491735345,1580145.0
2017-12-08,-0.3788595280609297,1820944.0
2017-12-09,-0.3811373867717116,1673591.0
2017-12-10,-0.3936863137330237,1818393.0
2017-12-11,-0.3733711182729404,1905039.0
2017-12-12,-0.37561422921052784,1933007.0
2017-12-13,-0.3718163091527485,1941908.0
2017-12-14,-0.3511196329579165,1895237.0
2017-12-15,-0.3681125160276267,1989046.0
2017-12-16,-0.36550328009104377,2209283.0
2017-12-17,-0.3759907922794231,2214558.0
2017-12-18,-0.3666332438195488,2126783.0
2017-12-19,-0.3730033840513944,2022145.0
2017-12-20,-0.3674609609178184,1875889.0
2017-12-21,-0.3766629094456016,1830241.0
2017-12-22,-0.3918334656554579,1593787.0
2017-12-23,-0.3854717146527176,1778569.0
2017-12-24,-0.3763357294819009,1667016.0
2017-12-25,-0.3881224736128646,1550994.0
2017-12-26,-0.3780103883672085,1848630.0
2017-12-27,-0.3809169812109296,1841033.0
2017-12-28,-0.3785424278884669,1668876.0
2017-12-29,-0.36327124881718653,1721602.0
2017-12-30,-0.3635075505942122,1479672.0
2017-12-31,-0.3732731560124991,1656187.0
2018-01-01,-0.36270801322843466,1587760.0
2018-01-02,-0.3712947945963511,1665757.0
2018-01-03,-0.3507873921204349,1750245.0
2018-01-04,-0.3501890298279833,1788935.0
2018-01-05,-0.3632217460965447,1819531.0
2018-01-06,-0.35417190074513555,2047219.0
2018-01-07,-0.35657667325428954,1931984.0
2018-01-08,-0.3643193915529014,1883626.0
2018-01-09,-0.36705915415514395,1845553.0
2018-01-10,-0.3644370647395776,1834312.0
2018-01-11,-0.3729187773455297,1707610.0
2018-01-12,-0.3708408735929314,1763028.0
2018-01-13,-0.3685009160384321,1750678.0
2018-01-14,-0.3688829910331436,1690763.0
2018-01-15,-0.3703264653997868,1738655.0
2018-01-16,-0.3894020092995186,1355490.0
2018-01-17,-0.3981308638099607,1324203.0
2018-01-18,-0.3878607904098072,1369012.0
2018-01-19,-0.3827133108865455,1363564.0
2018-01-20,-0.37813778320187,1492052.0
2018-01-21,-0.3962083147825495,1279903.0
2018-01-22,-0.397538934490142,1209404.0
2018-01-23,-0.3896071630784304,1225957.0
2018-01-24,-0.3743554328297917,1266867.0
2018-01-25,-0.38328089644047103,1262344.0
2018-01-26,-0.3868807106202472,1220742.0
2018-01-27,-0.3950759943749819,1249673.0
2018-01-28,-0.38460359516146175,1247777.0
2018-01-29,-0.37553625185429207,1226618.0
2018-01-30,-0.370124344963806,1163152.0
2018-01-31,-0.3844732482833637,1087452.0
2018-02-01,-0.37374380040262056,1092476.0
2018-02-02,-0.3930547089130667,955897.0
2018-02-03,-0.36986328888262576,996664.0
2018-02-04,-0.3825766779997272,875690.0
2018-02-05,-0.3762253511171613,652592.0
2018-02-06,-0.3883389457702004,860194.0
2018-02-07,-0.3899170106225265,826333.0
2018-02-08,-0.3821581897661258,923396.0
2018-02-09,-0.3860548087016152,870381.0
2018-02-10,-0.378696306340956,929739.0
2018-02-11,-0.39036062771400337,903176.0
2018-02-12,-0.3725471812970624,976118.0
2018-02-13,-0.3855366250654579,934361.0
2018-02-14,-0.3816629576340392,1036602.0
2018-02-15,-0.3620734787230544,1082140.0
2018-02-16,-0.3784625385925433,1091858.0
2018-02-17,-0.3677663246949992,1189376.0
2018-02-18,-0.37069789644940004,1178894.0
2018-02-19,-0.35564610839565314,1297152.0
2018-02-20,-0.359501683707203,1193806.0
2018-02-21,-0.3631553495152861,1137642.0
2018-02-22,-0.3727467018161141,1054569.0
2018-02-23,-0.3713240347973339,1109313.0
2018-02-24,-0.37664374677066825,1053437.0
2018-02-25,-0.373529432051001,1050410.0
2018-02-26,-0.3671086732431077,1122273.0
2018-02-27,-0.3643563075606431,1157029.0
2018-02-28,-0.3730763848924298,1158702.0
2018-03-01,-0.330516186341787,1144673.0
2018-03-02,-0.3552721498374227,1168110.0
2018-03-03,-0.3766634913594546,1200322.0
2018-03-04,-0.36783139132718173,1215849.0
2018-03-05,-0.3663381425555103,1250343.0
2018-03-06,-0.37603771670333536,1138974.0
2018-03-07,-0.3732705491192447,1077299.0
2018-03-08,-0.3790120809756928,1001969.0
2018-03-09,-0.38953875666001264,1004957.0
2018-03-10,-0.3794907159597519,939570.0
2018-03-11,-0.3938254093038016,999091.0
2018-03-12,-0.3925245182791387,968433.0
2018-03-13,-0.389847054006591,959743.0
2018-03-14,-0.3745471929221072,863582.0
2018-03-15,-0.3723675676085496,867597.0
2018-03-16,-0.373201176718731,865052.0
2018-03-17,-0.3854633770534448,815943.0
2018-03-18,-0.38334663859718654,829125.0
2018-03-19,-0.35712698109258706,906822.0
2018-03-20,-0.3664956152571224,955532.0
2018-03-21,-0.36355652189421006,932736.0
2018-03-22,-0.3708154612377511,925397.0
2018-03-23,-0.3630854674544448,921648.0
2018-03-24,-0.32137911019363075,894311.0
2018-03-25,-0.3608525769174724,893913.0
2018-03-26,-0.3653781106104749,849605.0
2018-03-27,-0.3655575454372765,834122.0
2018-03-28,-0.35536263337535473,846406.0
2018-03-29,-0.3637893117781444,772452.0
2018-03-30,-0.3643503198936605,731063.0
2018-03-31,-0.3534767073866754,735125.0
2018-04-01,-0.37526447856773293,727188.0
2018-04-02,-0.35919202232878306,734386.0
2018-04-03,-0.371619863367422,786729.0
2018-04-04,-0.3575730639168346,720775.0
2018-04-05,-0.3671960970368532,737194.0
2018-04-06,-0.3639585131056018,714549.0
2018-04-07,-0.3674677076776329,742995.0
2018-04-08,-0.3544941154103022,746553.0
2018-04-09,-0.3533439110573201,727612.0
2018-04-10,-0.3542287212469709,741308.0
2018-04-11,-0.3705090574468967,741374.0
2018-04-12,-0.3644377795864357,847057.0
2018-04-13,-0.3574513437620339,839460.0
2018-04-14,-0.3574868446824345,861550.0
2018-04-15,-0.3517756545105801,886829.0
2018-04-16,-0.3586738651904671,857572.0
2018-04-17,-0.3481470927760485,841899.0
2018-04-18,-0.34835219555736346,868471.0
2018-04-19,-0.3533372350063964,892363.0
2018-04-20,-0.3571855473116229,963122.0
2018-04-21,-0.34049373500094754,943722.0
2018-04-22,-0.3506698706803968,953691.0
2018-04-23,-0.35469913925971946,980147.0
2018-04-24,-0.3434157044671691,1013857.0
2018-04-25,-0.3427291319542886,976946.0
2018-04-26,-0.3480535405720038,1022849.0
2018-04-27,-0.36719151871656897,996152.0
2018-04-28,-0.3567969059481278,1021170.0
2018-04-29,-0.36828865976342573,1033615.0
2018-04-30,-0.35193865693271525,1015504.0
2018-05-01,-0.3602415347903085,1013493.0
2018-05-02,-0.3674222306099092,1015918.0
2018-05-03,-0.3777686902206296,1070560.0
2018-05-04,-0.37830310056503497,1050635.0
2018-05-05,-0.3672302776494661,1056467.0
2018-05-06,-0.3645567126183509,1057802.0
2018-05-07,-0.3696898647403523,1023860.0
2018-05-08,-0.3727353624313949,1010974.0
2018-05-09,-0.3394607637612753,1007039.0
2018-05-10,-0.34992692753116383,993113.0
2018-05-11,-0.35396680001791264,973212.0
2018-05-12,-0.3645188926825965,954681.0
2018-05-13,-0.3447592667141515,977325.0
2018-05-14,-0.345392054536872,976336.0
2018-05-15,-0.3555687333076561,940384.0
2018-05-16,-0.3682991518195599,921471.0
2018-05-17,-0.3650056717938575,895177.0
2018-05-18,-0.3639958487413724,917200.0
2018-05-19,-0.3753423622540222,904128.0
2018-05-20,-0.3794483780023591,945392.0
2018-05-21,-0.3547304034124401,935786.0
2018-05-22,-0.3498561819241087,892590.0
2018-05-23,-0.3729901447720777,842477.0
2018-05-24,-0.3701216575974236,834113.0
2018-05-25,-0.34178946826448525,816057.0
2018-05-26,-0.3557413215735974,808678.0
2018-05-27,-0.3652262878035423,806530.0
2018-05-28,-0.35804749131231844,789279.0
2018-05-29,-0.3517603010643521,828699.0
2018-05-30,-0.3415872955199111,818946.0
2018-05-31,-0.3610511648474902,824313.0
