,sum,Price
2016-11-25,-0.3607346277261698,82873.0
2016-11-26,-0.3651038004368269,82425.0
2016-11-27,-0.35523757621192464,82249.0
2016-11-28,-0.3736504646777204,81477.0
2016-11-29,-0.3562931477516012,81475.0
2016-11-30,-0.37577755678791097,80161.0
2016-12-01,-0.3731907498667016,85711.0
2016-12-02,-0.35826467945249024,87216.0
2016-12-03,-0.3817345060615475,86317.0
2016-12-04,-0.3682995674233426,87128.0
2016-12-05,-0.3849254054286398,84778.0
2016-12-06,-0.39456422011455894,87262.0
2016-12-07,-0.3702486090709081,87083.0
2016-12-08,-0.3760247163146765,86590.0
2016-12-09,-0.3670380929552756,89008.0
2016-12-10,-0.376872349866204,88421.0
2016-12-11,-0.3870283810894946,89011.0
2016-12-12,-0.3671381332067351,89207.0
2016-12-13,-0.38085028678238186,89402.0
2016-12-14,-0.3803126421168001,90959.0
2016-12-15,-0.3662952311518836,92228.0
2016-12-16,-0.36121474168584333,92445.0
2016-12-17,-0.3773909671271384,93393.0
2016-12-18,-0.3637992430894804,92139.0
2016-12-19,-0.3690932821011625,92544.0
2016-12-20,-0.3847467857884189,93483.0
2016-12-21,-0.3918477712788552,96314.0
2016-12-22,-0.3605177262415754,98431.0
2016-12-23,-0.3815696400207976,104410.0
2016-12-24,-0.3799164570802882,103488.0
2016-12-25,-0.3704244377581913,103346.0
2016-12-26,-0.3866351114216505,105593.0
2016-12-27,-0.37305079542412456,107088.0
2016-12-28,-0.3567831272486083,111750.0
2016-12-29,-0.3761083762085408,113740.0
2016-12-30,-0.3778966883187313,112143.0
2016-12-31,-0.3405907822518397,111316.0
2017-01-01,-0.3761437701839632,114101.0
2017-01-02,-0.37488745421674413,116707.0
2017-01-03,-0.3684994293683701,115396.0
2017-01-04,-0.3641410477908053,130010.0
2017-01-05,-0.3760717459170554,112744.0
2017-01-06,-0.3833924756504729,108571.0
2017-01-07,-0.3693944793077218,105381.0
2017-01-08,-0.3889919438634377,110455.0
2017-01-09,-0.3734951616885896,106400.0
2017-01-10,-0.3759056691462491,105266.0
2017-01-11,-0.3975523371288645,88836.0
2017-01-12,-0.3841126733549312,93497.0
2017-01-13,-0.3740351516711317,93878.0
2017-01-14,-0.3628342358024686,91614.0
2017-01-15,-0.34515876073574125,92499.0
2017-01-16,-0.3498937338789394,94857.0
2017-01-17,-0.3615710949854905,102392.0
2017-01-18,-0.3667389492051121,99016.0
2017-01-19,-0.35431270456693403,103643.0
2017-01-20,-0.34816932203123696,103508.0
2017-01-21,-0.3505034967331578,105004.0
2017-01-22,-0.33629012071291864,104470.0
2017-01-23,-0.3483714407298045,103728.0
2017-01-24,-0.3603146921877084,101589.0
2017-01-25,-0.33768374871313883,100057.0
2017-01-26,-0.33850148961296844,103490.0
2017-01-27,-0.0030989098161995727,104000.0
2017-01-28,-0.2598146423909833,105252.0
2017-01-29,-0.3501184615878177,104916.0
2017-01-30,-0.35640635133644893,104284.0
2017-01-31,-0.3510039780370512,108192.0
2017-02-01,-0.3577858271322081,111019.0
2017-02-02,-0.34050988744072097,112163.0
2017-02-03,-0.348417722134253,114659.0
2017-02-04,-0.3496322749108653,114385.0
2017-02-05,-0.3448863617754279,113506.0
2017-02-06,-0.3294654384735362,114746.0
2017-02-07,-0.33373347554320365,118068.0
2017-02-08,-0.3362226977899706,116776.0
2017-02-09,-0.3612439866657181,113402.0
2017-02-10,-0.3699598495539537,113220.0
2017-02-11,-0.35780549645641285,113186.0
2017-02-12,-0.339156782669416,114136.0
2017-02-13,-0.3509012559354031,113723.0
2017-02-14,-0.34770132764417283,113435.0
2017-02-15,-0.34671054820369546,115011.0
2017-02-16,-0.3529537458649443,117793.0
2017-02-17,-0.35458352158476764,119621.0
2017-02-18,-0.3587994659017973,119237.0
2017-02-19,-0.3528926042349028,119953.0
2017-02-20,-0.3692322621317128,122236.0
2017-02-21,-0.36683139660896,126710.0
2017-02-22,-0.3429664455546098,126921.0
2017-02-23,-0.34817575458244776,129842.0
2017-02-24,-0.35054077012180107,132465.0
2017-02-25,-0.34886705498907994,119021.0
2017-02-26,-0.3500336038193023,131550.0
2017-02-27,-0.341196711699825,133308.0
2017-02-28,-0.3542175683669174,134747.0
2017-03-01,-0.2637652707057763,137788.0
2017-03-02,-0.3236830545511155,142931.0
2017-03-03,-0.34712344766026604,146572.0
2017-03-04,-0.3462828902152907,144144.0
2017-03-05,-0.3399610175705581,142160.0
2017-03-06,-0.35839211876926313,148097.0
2017-03-07,-0.3593995413355013,140775.0
2017-03-08,-0.360347401666981,130884.0
2017-03-09,-0.3403027132438977,144758.0
2017-03-10,-0.3414405175792617,126281.0
2017-03-11,-0.35898830456572883,134522.0
2017-03-12,-0.33830299561880706,139310.0
2017-03-13,-0.35693585995851,141174.0
2017-03-14,-0.3631984270341613,143935.0
2017-03-15,-0.3401741912384061,142555.0
2017-03-16,-0.3584541191186493,132078.0
2017-03-17,-0.361391530417476,127732.0
2017-03-18,-0.3564760206719633,118881.0
2017-03-19,-0.3619212440271241,123983.0
2017-03-20,-0.361413709450716,117932.0
2017-03-21,-0.3656231630514631,124226.0
2017-03-22,-0.3741675291715224,122865.0
2017-03-23,-0.3624419154613157,114611.0
2017-03-24,-0.3678108248032294,114536.0
2017-03-25,-0.3689013252158172,106178.0
2017-03-26,-0.3777502579034249,107145.0
2017-03-27,-0.357146526859831,118017.0
2017-03-28,-0.3671795850202879,114658.0
2017-03-29,-0.3594085601067635,115506.0
2017-03-30,-0.3600623091288763,115078.0
2017-03-31,-0.3626722698704026,120420.0
2017-04-01,-0.3617419468503023,120185.0
2017-04-02,-0.3530182481561644,121269.0
2017-04-03,-0.3621013980336967,127783.0
2017-04-04,-0.3546952481466321,125909.0
2017-04-05,-0.3731301419686709,122931.0
2017-04-06,-0.3735244742289697,130836.0
2017-04-07,-0.3656856988237483,131974.0
2017-04-08,-0.3618633296308623,128973.0
2017-04-09,-0.369637426312553,131130.0
2017-04-10,-0.3797462699810587,132315.0
2017-04-11,-0.3741266986735664,132584.0
2017-04-12,-0.36393083887260624,132432.0
2017-04-13,-0.3798440936194717,126876.0
2017-04-14,-0.3729158111544521,131878.0
2017-04-15,-0.3590691986254804,128529.0
2017-04-16,-0.3927226675595769,128155.0
2017-04-17,-0.3710834954854316,132146.0
2017-04-18,-0.3759033891088012,130098.0
2017-04-19,-0.3735180997498112,129682.0
2017-04-20,-0.36929200281442304,135649.0
2017-04-21,-0.3739413255251205,135277.0
2017-04-22,-0.3768464669099626,135813.0
2017-04-23,-0.0018175285314043109,137550.0
